RequestDate,RequestTimestamp,nothing0,nothing777,nothingDD,nothingDD2,nothingSomething,nothingNothing,id0,name,symbol,slug,numMarketPairs,dateAdded,tags,tags2,tags3,tags4,tags5,tags6,tags7,tags8,tags9,tags10,tags11,tags12,tags13,tags14,tags15,tags16,tags17,tags18,tags19,tags20,tags21,tags22,tags23,tags24,tags25,tags26,tags27,tags28,tags29,maxSupply,circulatingSupply,totalSupply,nothing2,id,name2,symbol2,slug2,hashUnk,RandomHash,rowId,lastUpdated, price ,volume24h,percentChange1h,percentChange24h,percentChange7Days,percentChange30Days,percentChange60Days,percentChange90Days,marketCap,lastUpdated1,marketCapDividedByPrice,totalSupplyDividedbyMarketCap,marketCapDividedbyTotalSupply,previousMarketCap,latestMarketCapVSprevious
8/5/2021,,,,,,,,2280,Filecoin,FIL,filecoin,148,2017-12-13T00:00:00.000Z,mineable,distributed-computing,filesharing,storage,polychain-capital-portfolio,blockchain-capital-portfolio,boostvc-portfolio,dcg-portfolio,hashkey-capital-portfolio,a16z-portfolio,winklevoss-capital,pantera-capital-portfolio,,,,,,,,,,,,,,,,,,,94211811,94211811,,,,,,,,25,2021-08-05T04:06:03.000Z,$56.58 ,"$426,529,517.62 ",5.62%,220.25%,1515.66%,-207.59%,-3511.83%,-6255.57%,"$5,330,458,289.32 ",2021-08-05T04:06:03.000Z,"94,211,811.00",0.02,56.58,"$5,202,226,601.05 ","$128,231,688.27 "
8/5/2021,,,,,,,,1958,TRON,TRX,tron,509,2017-09-13T00:00:00.000Z,media,payments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71659657369,1.00851E+11,,,,,,,,26,2021-08-05T04:05:16.000Z,$0.07 ,"$992,134,227.80 ",92.09%,1001.67%,1641.65%,767.26%,-813.04%,-5463.73%,"$5,046,837,239.65 ",2021-08-05T04:05:16.000Z,"71,659,657,369.49",19.98,0.05,"$4,587,376,900.02 ","$459,460,339.63 "
8/5/2021,,,,,,,,7278,Aave,AAVE,aave,263,2020-10-02T00:00:00.000Z,defi,dao,yield-farming,three-arrows-capital-portfolio,governance,lending-borowing,blockchain-capital-portfolio,defiance-capital,framework-ventures,alameda-research-portfolio,pantera-capital-portfolio,parafi-capital,polygon-ecosystem,,,,,,,,,,,,,,,,,16000000,12933128.69,16000000,,1027,Ethereum,ETH,ethereum,0x7Fc66500c84A76Ad7e9c93437bFc5Ac33E2DDaE9,,27,2021-08-05T04:06:07.000Z,$358.65 ,"$496,772,329.42 ",80.31%,1678.19%,2077.81%,969.74%,-138.87%,-1795.22%,"$4,638,484,808.10 ",2021-08-05T04:06:07.000Z,"12,933,128.69",0,289.91,"$3,971,889,135.60 ","$666,595,672.50 "
8/5/2021,,,,,,,,328,Monero,XMR,monero,167,2014-05-21T00:00:00.000Z,mineable,pow,medium-of-exchange,privacy,ringct,boostvc-portfolio,electric-capital-portfolio,galaxy-digital-portfolio,,,,,,,,,,,,,,,,,,,,,,,17966747.42,17966747.42,,,,,,,,28,2021-08-05T04:06:04.000Z,$246.35 ,"$241,690,671.70 ",-92.68%,989.61%,510.39%,1238.49%,-792.71%,-4773.40%,"$4,426,139,590.61 ",2021-08-05T04:06:04.000Z,"17,966,747.42",0,246.35,"$4,027,428,375.69 ","$398,711,214.92 "
8/5/2021,,,,,,,,1765,EOS,EOS,eos,435,2017-07-01T00:00:00.000Z,medium-of-exchange,enterprise-solutions,smart-contracts,binance-chain,fenbushi-capital-portfolio,galaxy-digital-portfolio,,,,,,,,,,,,,,,,,,,,,,,,,955780586.1,1031864331,,,,,,,,29,2021-08-05T04:06:05.000Z,$4.10 ,"$806,894,342.58 ",31.25%,262.09%,668.47%,484.38%,-3006.26%,-6467.75%,"$3,919,021,563.07 ",2021-08-05T04:06:05.000Z,"955,780,586.11",0.26,3.8,"$3,819,873,060.04 ","$99,148,503.03 "
8/5/2021,,,,,,,,7186,PancakeSwap,CAKE,pancakeswap,110,2020-09-25T00:00:00.000Z,decentralized-exchange,defi,yield-farming,binance-chain,amm,binance-smart-chain,,,,,,,,,,,,,,,,,,,,,,,,,205145258,205145258,,1839,Binance Smart Chain,BNB,binance-coin,0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,,30,2021-08-05T04:06:02.000Z,$17.36 ,"$405,076,163.39 ",21.49%,814.35%,1776.41%,1903.60%,-854.04%,-5002.63%,"$3,561,959,428.04 ",2021-08-05T04:06:02.000Z,"205,145,258.02",0.06,17.36,"$3,287,904,666.66 ","$274,054,761.39 "
8/5/2021,,,,,,,,4195,FTX Token,FTT,ftx-token,74,2019-07-31T00:00:00.000Z,marketplace,centralized-exchange,derivatives,cms-holdings-portfolio,kinetic-capital,alameda-research-portfolio,pantera-capital-portfolio,exnetwork-capital-portfolio,,,,,,,,,,,,,,,,,,,,,,352170015,94346957.52,345219293.6,,1839,Binance Chain,BNB,binance-coin,FTT-F11,,31,2021-08-05T04:06:03.000Z,$37.66 ,"$70,994,211.25 ",-6.23%,750.58%,1909.41%,4493.97%,1019.31%,-3313.10%,"$3,553,249,106.45 ",2021-08-05T04:06:03.000Z,"94,346,957.52",0.1,10.29,"$3,305,170,082.13 ","$248,079,024.32 "
8/5/2021,,,,,,,,6719,The Graph,GRT,the-graph,148,2020-12-17T00:00:00.000Z,ai-big-data,enterprise-solutions,defi,binance-smart-chain,coinbase-ventures-portfolio,solana-ecosystem,analytics,coinfund-portfolio,dcg-portfolio,fabric-ventures-portfolio,framework-ventures,ledgerprime-portfolio,multicoin-capital-portfolio,parafi-capital,polygon-ecosystem,,,,,,,,,,,,,,,10057044431,4715735200,10000000000,,1027,Ethereum,ETH,ethereum,0xc944e90c64b2c07662a292be6244bdf05cda44a7,,32,2021-08-05T04:05:27.000Z,$0.67 ,"$109,592,751.92 ",104.05%,529.03%,2005.76%,-1028.33%,-1264.58%,-5668.49%,"$3,171,416,870.97 ",2021-08-05T04:05:27.000Z,"4,715,735,200.00",3.15,0.32,"$3,012,070,474.86 ","$159,346,396.11 "
8/5/2021,,,,,,,,3635,Crypto.com Coin,CRO,crypto-com-coin,112,2018-12-14T00:00:00.000Z,medium-of-exchange,cosmos-ecosystem,centralized-exchange,mobile,payments,,,,,,,,,,,,,,,,,,,,,,,,,30263013692,25263013692,30263013692,,1027,Ethereum,ETH,ethereum,0xa0b73e1ff0b80914ab6fe0444e65848c4c34450b,,33,2021-08-05T04:05:26.000Z,$0.12 ,"$32,580,316.85 ",-31.20%,378.63%,254.51%,95.59%,345.84%,-3226.25%,"$3,139,337,479.32 ",2021-08-05T04:05:26.000Z,"25,263,013,692.00",9.64,0.1,"$3,024,808,785.40 ","$114,528,693.92 "
8/5/2021,,,,,,,,1376,Neo,NEO,neo,241,2016-09-08T00:00:00.000Z,platform,enterprise-solutions,smart-contracts,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000,70538831,100000000,,,,,,,,34,2021-08-05T04:05:25.000Z,$43.65 ,"$357,211,005.41 ",16.53%,460.49%,2861.07%,1663.43%,-2225.03%,-6565.48%,"$3,078,969,779.74 ",2021-08-05T04:05:25.000Z,"70,538,831.00",0.03,30.79,"$2,940,899,225.39 ","$138,070,554.35 "
8/5/2021,,,,,,,,1518,Maker,MKR,maker,227,2017-01-29T00:00:00.000Z,store-of-value,defi,dao,polychain-capital-portfolio,governance,lending-borowing,dragonfly-capital-portfolio,electric-capital-portfolio,a16z-portfolio,1confirmation-portfolio,placeholder-ventures-portfolio,pantera-capital-portfolio,paradigm-xzy-screener,,,,,,,,,,,,,,,,,1005577,991328.382,991328.382,,1027,Ethereum,ETH,ethereum,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,,35,2021-08-05T04:05:21.000Z,"$2,941.13 ","$143,570,558.38 ",-8.44%,607.45%,1098.40%,192.80%,-1790.14%,-4060.68%,"$2,915,625,843.07 ",2021-08-05T04:05:21.000Z,"991,328.38",0,"2,941.13","$2,748,659,090.80 ","$166,966,752.26 "
8/5/2021,,,,,,,,4023,Bitcoin BEP2,BTCB,bitcoin-bep2,46,2019-06-18T00:00:00.000Z,binance-chain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73110.95797,80501,,1839,Binance Chain,BNB,binance-coin,BTCB-1DE,,36,2021-08-05T04:05:15.000Z,"$39,417.32 ","$31,372,446.39 ",28.89%,353.21%,-49.16%,1602.72%,936.96%,-2894.49%,"$2,881,838,176.15 ",2021-08-05T04:05:15.000Z,"73,110.96",0,"35,798.79","$2,783,606,755.52 ","$98,231,420.63 "
8/5/2021,,,,,,,,3957,UNUS SED LEO,LEO,unus-sed-leo,17,2019-05-21T00:00:00.000Z,marketplace,centralized-exchange,discount-token,payments,arrington-xrp-capital,kinetic-capital,alameda-research-portfolio,,,,,,,,,,,,,,,,,,,,,,,,953954130,985239504,,1027,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,,37,2021-08-05T04:05:24.000Z,$3.01 ,"$2,045,026.59 ",-8.25%,34.91%,-244.17%,1328.30%,1455.84%,598.96%,"$2,874,101,324.47 ",2021-08-05T04:05:24.000Z,"953,954,130.00",0.34,2.92,"$2,864,102,150.51 ","$9,999,173.96 "
8/5/2021,,,,,,,,3794,Cosmos,ATOM,cosmos,179,2019-03-14T00:00:00.000Z,platform,cosmos-ecosystem,content-creation,interoperability,binance-chain,polychain-capital-portfolio,dragonfly-capital-portfolio,hashkey-capital-portfolio,1confirmation-portfolio,paradigm-xzy-screener,exnetwork-capital-portfolio,,,,,,,,,,,,,,,,,,,,219223270.2,277007873.2,,,,,,,,38,2021-08-05T04:05:27.000Z,$12.93 ,"$167,756,138.48 ",79.00%,612.06%,1286.38%,-385.14%,-1373.64%,-5037.98%,"$2,834,812,027.17 ",2021-08-05T04:05:27.000Z,"219,223,270.17",0.1,10.23,"$2,670,670,294.74 ","$164,141,732.43 "
8/5/2021,,,,,,,,2011,Tezos,XTZ,tezos,168,2017-10-06T00:00:00.000Z,pos,platform,enterprise-solutions,collectibles-nfts,smart-contracts,polychain-capital-portfolio,boostvc-portfolio,winklevoss-capital,,,,,,,,,,,,,,,,,,,,,,,854871755.9,884811228,,,,,,,,39,2021-08-05T04:05:15.000Z,$3.19 ,"$90,468,646.34 ",65.07%,534.58%,1527.16%,949.60%,-769.32%,-5812.43%,"$2,728,933,659.13 ",2021-08-05T04:05:15.000Z,"854,871,755.89",0.32,3.08,"$2,590,141,863.56 ","$138,791,795.57 "
8/5/2021,,,,,,,,4256,Klaytn,KLAY,klaytn,52,2020-03-30T00:00:00.000Z,platform,enterprise-solutions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2492710691,10637505904,,,,,,,,40,2021-08-05T04:06:07.000Z,$1.06 ,"$107,058,169.18 ",10.93%,307.31%,577.29%,208.05%,-1865.34%,-5071.83%,"$2,653,434,468.01 ",2021-08-05T04:06:07.000Z,"2,492,710,690.80",4.01,0.25,"$2,571,619,523.98 ","$81,814,944.02 "
8/5/2021,,,,,,,,4030,Algorand,ALGO,algorand,138,2019-06-20T00:00:00.000Z,pos,platform,research,smart-contracts,arrington-xrp-capital,kinetic-capital,usv-portfolio,multicoin-capital-portfolio,exnetwork-capital-portfolio,,,,,,,,,,,,,,,,,,,,,10000000000,3173814456,5669591029,,,,,,,,41,2021-08-05T04:06:06.000Z,$0.83 ,"$64,387,436.47 ",41.36%,222.77%,-32.39%,-718.31%,-1629.19%,-4498.79%,"$2,630,028,756.21 ",2021-08-05T04:06:06.000Z,"3,173,814,456.02",2.16,0.46,"$2,569,517,589.51 ","$60,511,166.70 "
8/5/2021,,,,,,,,3602,Bitcoin SV,BSV,bitcoin-sv,186,2018-11-09T00:00:00.000Z,mineable,pow,sha-256,medium-of-exchange,store-of-value,state-channels,,,,,,,,,,,,,,,,,,,,,,,,21000000,18805976.64,18805976.64,,,,,,,,42,2021-08-05T04:06:06.000Z,$139.19 ,"$287,481,343.30 ",-10.79%,300.31%,127.71%,-321.88%,-2126.91%,-6569.72%,"$2,617,518,193.28 ",2021-08-05T04:06:06.000Z,"18,805,976.64",0.01,139.19,"$2,541,044,359.37 ","$76,473,833.92 "
8/5/2021,,,,,,,,6783,Axie Infinity,AXS,axie-infinity,93,2020-08-31T00:00:00.000Z,collectibles-nfts,gaming,binance-launchpad,metaverse,defiance-capital,play-to-earn,,,,,,,,,,,,,,,,,,,,,,,,270000000,60907500,270000000,,1027,Ethereum,ETH,ethereum,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,,43,2021-08-05T04:06:06.000Z,$42.76 ,"$1,686,159,051.07 ",-20.86%,1134.20%,-287.28%,31395.79%,91270.14%,46599.04%,"$2,604,243,557.43 ",2021-08-05T04:06:06.000Z,"60,907,500.00",0.1,9.65,"$2,342,405,410.22 ","$261,838,147.21 "
8/5/2021,,,,,,,,6945,Amp,AMP,amp,54,2020-09-08T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92547638199,42227702186,99213408535,,1027,Ethereum,ETH,ethereum,0xff20817765cb7f73d4bde2e66e067e58d11095c2,,44,2021-08-05T04:06:05.000Z,$0.06 ,"$46,735,428.38 ",-32.42%,56.12%,-1759.93%,1014.94%,3748.84%,-1786.35%,"$2,580,442,175.07 ",2021-08-05T04:06:05.000Z,"42,227,702,186.00",38.45,0.03,"$2,566,481,346.57 ","$13,960,828.50 "
8/5/2021,,,,,,,,5692,Compound,COMP,compound,225,2020-06-16T00:00:00.000Z,defi,dao,yield-farming,coinbase-ventures-portfolio,three-arrows-capital-portfolio,polychain-capital-portfolio,lending-borowing,dragonfly-capital-portfolio,alameda-research-portfolio,a16z-portfolio,pantera-capital-portfolio,paradigm-xzy-screener,,,,,,,,,,,,,,,,,,10000000,5447421.174,10000000,,1027,Ethereum,ETH,ethereum,0xc00e94cb662c3520282e6f5717214004a7f26888,,45,2021-08-05T04:06:05.000Z,$454.93 ,"$486,071,287.29 ",-106.38%,1534.64%,1844.82%,-1119.97%,1795.22%,-3540.95%,"$2,478,185,425.33 ",2021-08-05T04:06:05.000Z,"5,447,421.17",0,247.82,"$2,127,814,659.49 ","$350,370,765.84 "
8/5/2021,,,,,,,,5994,SHIBA INU,SHIB,shiba-inu,125,2020-08-01T00:00:00.000Z,memes,doggone-doggerel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.94796E+14,1.00E+15,,1027,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,,46,2021-08-05T04:05:28.000Z,$0.00 ,"$203,112,125.44 ",-32.27%,77.53%,123.75%,-2856.03%,-2681.36%,33159.41%,"$2,451,633,091.97 ",2021-08-05T04:05:28.000Z,"394,796,000,000,000.00","407,891.38",0,"$2,432,771,768.34 ","$18,861,323.63 "
8/5/2021,,,,,,,,1720,IOTA,MIOTA,iota,58,2017-06-13T00:00:00.000Z,dag,medium-of-exchange,iot,sharing-economy,,,,,,,,,,,,,,,,,,,,,,,,,,2779530283,2779530283,2779530283,,,,,,,,47,2021-08-05T04:06:06.000Z,$0.87 ,"$34,502,775.82 ",7.73%,245.71%,457.93%,145.35%,-3009.46%,-5884.56%,"$2,419,903,842.46 ",2021-08-05T04:06:06.000Z,"2,779,530,283.00",1.15,0.87,"$2,358,582,022.95 ","$61,321,819.51 "
8/5/2021,,,,,,,,5805,Avalanche,AVAX,avalanche,69,2020-07-13T00:00:00.000Z,defi,smart-contracts,polychain-capital-portfolio,avalanche-ecosystem,cms-holdings-portfolio,dragonfly-capital-portfolio,,,,,,,,,,,,,,,,,,,,,,,,720000000,173490211.7,386994150.1,,,,,,,,48,2021-08-05T04:06:06.000Z,$13.64 ,"$67,160,981.29 ",-37.11%,883.21%,1136.29%,579.47%,-2325.20%,-6350.71%,"$2,367,235,259.43 ",2021-08-05T04:06:06.000Z,"173,490,211.71",0.16,6.12,"$2,175,932,865.34 ","$191,302,394.09 "
8/5/2021,,,,,,,,3718,BitTorrent,BTT,bittorrent,140,2019-01-31T00:00:00.000Z,platform,distributed-computing,filesharing,storage,binance-launchpad,binance-labs-portfolio,,,,,,,,,,,,,,,,,,,,,,,,,6.59953E+11,9.9E+11,,1958,Tron,TRX,tron,1002000,,49,2021-08-05T04:06:05.000Z,$0.00 ,"$751,222,653.88 ",154.24%,1776.13%,2488.67%,2810.35%,-1388.14%,-5774.12%,"$2,279,348,804.86 ",2021-08-05T04:06:05.000Z,"659,952,625,000.00",434.33,0,"$1,937,281,105.63 ","$342,067,699.23 "
8/5/2021,,,,,,,,3155,Quant,QNT,quant,61,2018-08-10T00:00:00.000Z,platform,interoperability,,,,,,,,,,,,,,,,,,,,,,,,,,,,14612493,12072738,14612493.08,,1027,Ethereum,ETH,ethereum,0x4a220e6096b25eadb88358cb44068a3248254675,,50,2021-08-05T04:06:03.000Z,$171.90 ,"$85,437,307.68 ",-148.45%,266.49%,5680.42%,12014.42%,29356.84%,36024.11%,"$2,075,291,409.95 ",2021-08-05T04:06:03.000Z,"12,072,738.00",0.01,142.02,"$2,021,423,414.88 ","$53,867,995.08 "
8/5/2021,,,,,,,,7129,TerraUSD,UST,terrausd,101,2020-09-21T00:00:00.000Z,stablecoin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050834196,2050834196,,,,,,,,51,2021-08-05T04:06:06.000Z,$1.00 ,"$35,556,447.43 ",4.04%,5.44%,28.50%,23.16%,46.10%,76.38%,"$2,056,822,686.71 ",2021-08-05T04:06:06.000Z,"2,050,834,195.53",1,1,"$2,052,759,841.15 ","$4,062,845.56 "
8/5/2021,,,,,,,,6892,Elrond,EGLD,elrond-egld,44,2020-09-04T00:00:00.000Z,binance-smart-chain,binance-launchpad,binance-labs-portfolio,electric-capital-portfolio,exnetwork-capital-portfolio,,,,,,,,,,,,,,,,,,,,,,,,,31415926,19243926.09,22186914,,,,,,,,52,2021-08-05T04:05:28.000Z,$106.07 ,"$56,505,233.79 ",-63.17%,841.93%,2502.68%,402.37%,720.48%,-4377.18%,"$2,041,283,105.85 ",2021-08-05T04:05:28.000Z,"19,243,926.09",0.01,92,"$1,882,299,861.43 ","$158,983,244.41 "
8/5/2021,,,,,,,,4642,Hedera Hashgraph,HBAR,hedera-hashgraph,55,2019-09-17T00:00:00.000Z,dag,marketplace,enterprise-solutions,payments,dcg-portfolio,,,,,,,,,,,,,,,,,,,,,,,,,50000000000,9294752508,50000000000,,,,,,,,53,2021-08-05T04:05:21.000Z,$0.21 ,"$150,233,415.20 ",17.10%,111.12%,795.99%,1442.54%,-396.83%,-2621.78%,"$1,988,307,590.28 ",2021-08-05T04:05:21.000Z,"9,294,752,508.00",25.15,0.04,"$1,966,257,337.44 ","$22,050,252.84 "
8/5/2021,,,,,,,,4157,THORChain,RUNE,thorchain,50,2019-07-23T00:00:00.000Z,cosmos-ecosystem,decentralized-exchange,defi,multicoin-capital-portfolio,exnetwork-capital-portfolio,,,,,,,,,,,,,,,,,,,,,,,,,500000000,234399657.2,461668422.2,,1839,Binance Chain,BNB,binance-coin,RUNE-B1A,,54,2021-08-05T04:05:18.000Z,$7.93 ,"$214,032,938.70 ",34.26%,1267.04%,5453.93%,1408.55%,-2800.52%,-5295.88%,"$1,859,379,088.18 ",2021-08-05T04:05:18.000Z,"234,399,657.16",0.25,4.03,"$1,656,336,738.15 ","$203,042,350.03 "
8/5/2021,,,,,,,,5034,Kusama,KSM,kusama,97,2019-12-12T00:00:00.000Z,substrate,polkadot-ecosystem,cms-holdings-portfolio,kinetic-capital,1confirmation-portfolio,,,,,,,,,,,,,,,,,,,,,,,,,,8470098.057,9651217.451,,,,,,,,55,2021-08-05T04:05:14.000Z,$213.45 ,"$121,655,930.20 ",74.03%,454.66%,1651.88%,305.62%,-4761.56%,-5195.03%,"$1,807,982,275.62 ",2021-08-05T04:05:14.000Z,"8,470,098.06",0.01,187.33,"$1,730,314,526.05 ","$77,667,749.57 "
8/5/2021,,,,,,,,1168,Decred,DCR,decred,54,2016-02-10T00:00:00.000Z,mineable,hybrid-pow-pos,blake256,medium-of-exchange,store-of-value,privacy,dao,placeholder-ventures-portfolio,,,,,,,,,,,,,,,,,,,,,,21000000,13185012.8,13185012.8,,,,,,,,56,2021-08-05T04:06:03.000Z,$135.50 ,"$26,085,179.15 ",50.29%,573.14%,-27.11%,-171.99%,-516.29%,-3057.34%,"$1,786,550,464.66 ",2021-08-05T04:06:03.000Z,"13,185,012.80",0.01,135.5,"$1,689,312,032.86 ","$97,238,431.80 "
8/5/2021,,,,,,,,2502,Huobi Token,HT,huobi-token,118,2018-02-03T00:00:00.000Z,marketplace,centralized-exchange,discount-token,payments,kinetic-capital,alameda-research-portfolio,multicoin-capital-portfolio,,,,,,,,,,,,,,,,,,,,,,,500000000,167856506.3,500000000,,1027,Ethereum,ETH,ethereum,0x6f259637dcd74c767781e37bc6133cd6a68aa161,,57,2021-08-05T04:06:08.000Z,$10.47 ,"$142,172,694.50 ",16.40%,436.76%,-329.17%,-32.51%,-3259.49%,-5914.50%,"$1,757,818,268.29 ",2021-08-05T04:06:08.000Z,"167,856,506.25",0.28,3.52,"$1,684,256,637.75 ","$73,561,630.54 "
8/5/2021,,,,,,,,1274,Waves,WAVES,waves,149,2016-06-02T00:00:00.000Z,lpos,platform,smart-contracts,,,,,,,,,,,,,,,,,,,,,,,,,,,,105815302,105815302,,,,,,,,58,2021-08-05T04:06:03.000Z,$16.05 ,"$89,177,224.50 ",18.03%,162.82%,442.50%,-228.25%,987.40%,-5042.93%,"$1,698,217,084.22 ",2021-08-05T04:06:03.000Z,"105,815,302.00",0.06,16.05,"$1,671,430,745.33 ","$26,786,338.89 "
8/5/2021,,,,,,,,131,Dash,DASH,dash,325,2014-02-14T00:00:00.000Z,mineable,hybrid-pow-pos,x11,medium-of-exchange,privacy,masternodes,dao,,,,,,,,,,,,,,,,,,,,,,,18900000,10266239.69,10266239.69,,,,,,,,59,2021-08-05T04:06:03.000Z,$163.16 ,"$277,975,715.71 ",85.54%,576.73%,885.28%,2076.89%,-1488.65%,-6261.28%,"$1,675,056,492.89 ",2021-08-05T04:06:03.000Z,"10,266,239.69",0.01,163.16,"$1,583,492,531.16 ","$91,563,961.73 "
8/5/2021,,,,,,,,4847,Stacks,STX,stacks,32,2019-10-28T00:00:00.000Z,arrington-xrp-capital,blockchain-capital-portfolio,dcg-portfolio,fabric-ventures-portfolio,hashkey-capital-portfolio,huobi-capital,usv-portfolio,,,,,,,,,,,,,,,,,,,,,,,1818000000,1185459903,1352464600,,,,,,,,60,2021-08-05T04:05:28.000Z,$1.32 ,"$60,002,652.54 ",-19.82%,171.58%,1894.26%,5713.64%,3420.58%,-3084.82%,"$1,570,420,406.68 ",2021-08-05T04:05:28.000Z,"1,185,459,902.89",0.86,1.16,"$1,543,767,691.47 ","$26,652,715.21 "
8/5/2021,,,,,,,,3822,Theta Fuel,TFUEL,theta-fuel,19,2019-03-28T00:00:00.000Z,media,content-creation,payments,,,,,,,,,,,,,,,,,,,,,,,,,,,,5301214400,5301214400,,,,,,,,61,2021-08-05T04:06:07.000Z,$0.29 ,"$46,288,233.71 ",-139.05%,179.43%,-904.36%,-1821.61%,-3536.78%,-2375.71%,"$1,556,860,817.02 ",2021-08-05T04:06:07.000Z,"5,301,214,400.00",3.41,0.29,"$1,525,487,271.68 ","$31,373,545.34 "
8/5/2021,,,,,,,,4066,Chiliz,CHZ,chiliz,159,2019-07-01T00:00:00.000Z,sports,collectibles-nfts,content-creation,payments,,,,,,,,,,,,,,,,,,,,,,,,,,8888888888,5893953677,8888888888,,1027,Ethereum,ETH,ethereum,0x3506424f91fd33084466f402d5d97f05f8e3b4af,,62,2021-08-05T04:05:14.000Z,$0.26 ,"$156,646,778.60 ",5.31%,276.51%,506.72%,1012.33%,27.65%,-4721.25%,"$1,551,330,086.84 ",2021-08-05T04:05:14.000Z,"5,893,953,676.64",5.73,0.17,"$1,509,587,897.89 ","$41,742,188.95 "
8/5/2021,,,,,,,,873,NEM,XEM,nem,108,2015-04-01T00:00:00.000Z,poi,medium-of-exchange,payments,smart-contracts,,,,,,,,,,,,,,,,,,,,,,,,,,8999999999,8999999999,8999999999,,,,,,,,63,2021-08-05T04:06:09.000Z,$0.17 ,"$62,216,864.27 ",-16.27%,316.34%,447.31%,2388.15%,-996.62%,-5476.41%,"$1,491,572,385.96 ",2021-08-05T04:06:09.000Z,"8,999,999,999.00",6.03,0.17,"$1,447,333,594.09 ","$44,238,791.87 "
8/5/2021,,,,,,,,1437,Zcash,ZEC,zcash,238,2016-10-29T00:00:00.000Z,mineable,pow,equihash,medium-of-exchange,privacy,zero-knowledge-proofs,binance-chain,boostvc-portfolio,dcg-portfolio,electric-capital-portfolio,fenbushi-capital-portfolio,hashkey-capital-portfolio,winklevoss-capital,placeholder-ventures-portfolio,pantera-capital-portfolio,,,,,,,,,,,,,,,21000000,12358537.5,12358537.5,,,,,,,,64,2021-08-05T04:06:04.000Z,$117.68 ,"$213,393,483.18 ",69.77%,285.56%,1159.98%,274.30%,-2468.34%,-6091.76%,"$1,454,399,273.88 ",2021-08-05T04:06:04.000Z,"12,358,537.50",0.01,117.68,"$1,413,201,102.49 ","$41,198,171.39 "
8/5/2021,,,,,,,,2700,Celsius,CEL,celsius,49,2018-05-18T00:00:00.000Z,exnetwork-capital-portfolio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695658160,238863519.8,695658160,,1027,Ethereum,ETH,ethereum,0xaaaebe6fe48e54f431b0c390cfaf0b017d09d42d,,65,2021-08-05T04:06:06.000Z,$5.89 ,"$6,795,285.12 ",-25.08%,262.04%,-20.36%,-1421.25%,-2410.33%,-710.80%,"$1,406,398,425.11 ",2021-08-05T04:06:06.000Z,"238,863,519.83",0.49,2.02,"$1,370,475,057.57 ","$35,923,367.54 "
8/5/2021,,,,,,,,5665,Helium,HNT,helium,22,2020-06-05T00:00:00.000Z,mineable,enterprise-solutions,distributed-computing,iot,usv-portfolio,multicoin-capital-portfolio,,,,,,,,,,,,,,,,,,,,,,,,223000000,92987504.03,223000000,,,,,,,,66,2021-08-05T04:05:26.000Z,$13.35 ,"$12,972,885.74 ",16.24%,254.97%,452.30%,230.90%,-665.52%,-2149.17%,"$1,241,654,203.98 ",2021-08-05T04:05:26.000Z,"92,987,504.03",0.18,5.57,"$1,210,962,266.07 ","$30,691,937.91 "
8/5/2021,,,,,,,,1966,Decentraland,MANA,decentraland,167,2017-09-17T00:00:00.000Z,platform,collectibles-nfts,gaming,payments,metaverse,boostvc-portfolio,dcg-portfolio,fabric-ventures-portfolio,kinetic-capital,polygon-ecosystem,play-to-earn,,,,,,,,,,,,,,,,,,,,1690635645,2194130827,,1027,Ethereum,ETH,ethereum,0x0f5d2fb29fb7d3cfee444a200298f468908cc942,,67,2021-08-05T04:05:29.000Z,$0.73 ,"$136,581,626.16 ",74.05%,594.78%,691.59%,2605.90%,-1131.55%,-4968.98%,"$1,228,242,162.71 ",2021-08-05T04:05:29.000Z,"1,690,635,644.84",1.79,0.56,"$1,159,290,831.46 ","$68,951,331.25 "
8/5/2021,,,,,,,,2563,TrueUSD,TUSD,trueusd,207,2018-03-06T00:00:00.000Z,store-of-value,stablecoin,stablecoin-asset-backed,avalanche-ecosystem,,,,,,,,,,,,,,,,,,,,,,,,,,,1220349720,1220349720,,1839,Binance Chain,BNB,binance-coin,TUSDB-888,,68,2021-08-05T04:05:26.000Z,$1.00 ,"$82,644,026.93 ",1.02%,-0.92%,-3.28%,-9.03%,-0.44%,9.42%,"$1,220,557,795.77 ",2021-08-05T04:05:26.000Z,"1,220,349,720.32",1,1,"$1,274,530,360.52 ","($53,972,564.75)"
